nb_A,nb_W,nb_A_W
51820,1347,53151
34756,1170,35888
36448,2088,38529
67099,2259,69026
48232,1625,49854
25878,1890,27735
24518,1325,25790
23804,1518,25256
19368,996,20351
20136,1206,21307
22681,1530,24199
26932,1904,28833
34249,2582,36793
27355,3451,30804
28310,2707,31012
21788,902,22673
28074,1718,29740
34550,1831,36352
24158,1866,26021
27068,1372,28334
27343,1564,28905
20270,1663,21929
22718,1855,24551
22677,1183,23831
30530,1474,31992
23422,1255,24346
21605,930,22533
17790,888,18667
24883,879,25737
23613,1189,24761
21484,1208,22685
19468,1594,21048
18151,1092,19231
21025,1167,22170
24424,1583,25972
23964,1777,25710
20558,1235,21793
31252,2445,33668
27565,1982,29509
23307,1541,24817
25211,2054,27264
27750,1268,28997
36197,1354,37447
20528,1198,21642
25151,1142,26289
22630,1106,23728
19344,798,20125
18375,1009,19293
21553,900,22435
23369,1428,24685
63387,2093,65476
43542,2212,45375
41301,3687,44987
21937,1017,22923
17763,1011,18727
23587,1501,25036
22072,1736,23727
20214,904,21071
63551,2034,65550
31982,1231,33205
34761,1270,36026
39568,1963,41506
34851,1507,36325
30439,1334,31710
70750,1656,70113
63657,1094,64626
28725,1293,30000
29758,1735,31492
41344,1824,43120
34799,4016,38802
25702,2209,27908
27635,1605,29239
21303,1147,22413
27233,1324,28215
33303,770,34047
19319,838,19993
20871,1298,22158
19287,1076,20298
22541,1003,23542
17186,899,17901
22002,1220,23210
18468,1224,19673
24425,1185,25578
23224,1545,24713
43125,2605,45716
24276,1344,25603
22474,939,23410
21787,1434,23152
27922,1779,29654
20468,1080,21474
23312,1157,24384
25086,1863,26946
24321,1963,26231
22519,1235,23710
25093,1305,26398
61118,1791,62818
36331,2215,38405
25855,1786,27541
66542,1436,67973
30857,1711,32563
25480,1531,26961
26254,1237,27381
25168,1330,26487
26428,2609,29032
29834,1305,31077
23364,1080,24376
29200,1474,30619
26294,1475,27491
39867,1321,41160
46316,1161,47448
39648,1437,40692
39261,1575,40833
40064,3993,44028
23865,1379,25202
36548,2025,38386
64317,2142,66456
83935,3101,87028
69688,1921,71602
39811,1712,41518
21097,1284,22381
42947,2558,45474
26243,1836,28063
35750,1281,36992
29849,1119,30934
27971,1363,29311
48876,936,49783
58733,1538,60238
33630,1484,35090
25911,1605,27509
22826,2127,24953
25660,2397,28018
27997,1702,29553
24479,2134,26612
19271,1459,20580
23421,1812,25223
23438,1201,24627
21478,905,22328
24395,1064,25439
54936,3416,58319
44955,4344,49265
37274,2504,39777
57209,1895,59101
33538,1668,35206
27218,2005,29202
27135,2026,29089
26938,1530,28468
24962,1203,26124
125483,4522,130001
75172,4469,79505
34399,1875,36198
28536,2160,30469
35786,2446,38009
45524,4653,49829
32610,2973,35567
26822,1856,28659
21251,2457,23708
27615,1808,29413
24888,1060,25936
36805,1493,38208
31835,2954,34737
42859,2584,45422
34584,1736,36156
35033,3964,38967
30696,1568,32109
29417,1087,30456
24280,1048,25276
28856,1353,30183
23797,1197,24986
30862,1931,32723
36253,2428,38646
25002,1909,26786
35147,1099,36180
36621,1882,38495
43035,5001,47971
31302,1678,32899
37456,2030,39392
40714,1698,42360
32574,1782,34284
21520,1244,22752
31468,1411,32596
33181,2034,35206
28296,1554,29697
21651,1273,22534
38507,1209,39671
32416,791,33203
18802,932,19600
64144,1330,65021
65019,996,64749
51293,1422,52514
26928,1176,28075
55652,2300,57923
24061,1397,25410
20484,1434,21911
18689,1146,19741
25219,2697,27750
23802,1692,25184
34564,1452,35988
24656,1151,25756
43371,2208,45437
24828,923,25628
22344,1138,23410
27146,1801,28898
31099,2055,33118
27487,1476,28920
44410,2679,47081
27944,1544,29488
31085,1561,32609
28067,1121,29172
31515,1651,33153
22196,1223,23400
26752,1464,28073
35200,1975,37103
32540,2006,34370
42933,2744,45555
32746,2806,35517
45382,2452,47804
36594,1549,38127
33924,1506,35411
31973,1707,33639
39814,1876,41681
32717,1825,34473
58241,1233,59265
67285,2725,69949
41835,2699,44494
34527,2220,36747
76556,1905,78451
55465,2159,57624
44191,1836,45927
35049,2306,37329
32853,1473,34194
36617,1775,38349
42617,1578,43674
36267,1274,36810
41848,5621,47427
38489,2869,41322
27112,1676,28780
27763,1551,29277
29068,2120,31173
33616,2819,36422
29497,1217,30614
46860,1930,48676
78014,2117,79483
65725,2504,67254
51827,1933,53719
40064,1691,41716
52388,1357,53642
71512,2219,73731
93329,2460,94541
136279,2537,138805
72603,2461,74675
71626,3951,75450
31540,1677,33208
30648,2433,33015
24750,2610,27346
32569,3630,36051
28467,2282,30650
22081,1505,23565
30661,1835,32292
26479,1604,28072
25583,2347,27838
25367,1571,26926
21501,1576,23008
26141,1527,27580
35790,2306,38074
27285,2169,29322
37585,2133,39690
35577,1358,36572
49992,1728,51697
50381,1975,52347
28683,1774,30384
33213,1969,35182
29214,2715,31923
32555,2789,34993
37278,4511,41658
53036,2205,54812
44588,2075,46533
30376,1462,31813
27452,1672,29030
25324,1558,26882
30640,1509,32128
24351,1057,25406
24346,1365,25685
24125,881,24998
28749,1162,29827
89409,4291,93673
42098,1890,43930
41316,3985,45259
42712,1623,44277
26658,1272,27884
32347,1429,33765
27123,1174,28293
31801,1378,33147
73404,2448,75745
45654,2452,48074
48610,4554,53122
80902,4495,85376
87315,1136,88425
53145,1354,54312
68515,1249,69762
70134,1220,71343
83775,1477,83906
50386,1704,51938
26244,1512,27722
27872,2109,29696
28395,2153,30529
35500,1454,36902
29697,1282,30911
36053,1046,37048
28789,800,29563
61120,1021,61934
39063,1267,40278
47516,995,48410
31850,1300,33132
36121,1224,37162
23433,1489,24801
20515,1162,21616
24906,860,25677
47357,2235,49575
40523,2110,42598
37930,5296,43190
44113,4479,48585
22106,2817,24879
37753,1945,39695
35379,1979,37329
30454,2858,33262
27611,2075,29594
32615,1711,34285
20939,1856,22793
21288,1074,22278
19481,903,20340
16473,910,17363
22347,1232,23420
24290,1145,25401
23276,1718,24983
28377,1670,29902
22893,1697,24511
27405,1183,27031
26049,1218,27230
21051,1120,22153
62568,1370,63933
55609,1251,56810
44894,1317,46182
37516,1725,39154
45201,1546,46331
46658,2096,48670
32963,1757,34714
24860,1750,26506
27177,1860,28919
25755,1493,27238
23441,1731,25162
17856,1190,19028
23323,1382,24698
39351,1047,39707
28123,1146,29255
42348,3683,45896
22932,1583,24509
21479,1278,22701
27930,2008,29934
21950,1601,23547
35969,1330,37218
31997,1846,33797
35680,2279,37941
26164,2216,28331
22135,2186,24303
22078,1625,23646
40808,1979,42709
35887,1486,37372
36908,1645,38526
41705,1174,42755
26051,726,26727
60157,922,61059
21265,894,22142
45857,928,46694
29002,1480,30458
27010,1416,28259
35442,1694,37118
33293,2539,35831
25297,3071,28358
22702,1369,24041
21540,1260,22769
28444,1672,30003
27362,1333,28688
24607,1347,25779
22782,1044,23674
29140,1350,30482
28352,2421,30623
37988,2773,40733
32957,1609,34541
33001,1850,34839
28694,1330,29980
23482,1912,25381
21164,2021,23167
24943,1836,26641
25735,1352,27047
23890,1335,25225
26408,1599,27941
32801,1292,33967
32473,1848,34225
24807,1772,26495
27563,1889,29398
22959,1260,24189
28007,1778,29781
27274,1675,28869
35114,1697,36641
27615,1338,28906
30254,2248,32461
27787,2593,30377
26307,1611,27892
33356,1331,34638
21205,1026,22144
34000,3565,37354
25369,1422,26789
23204,1258,24418
36363,1665,38004
39354,2563,41902
34527,3037,37510
20157,1260,21415
19766,1268,21032
41045,2196,43195
37162,1235,38265
47088,1500,48583
25256,1251,26506
30127,1773,31872
30638,1329,31719
32223,1265,33362
74432,1460,75866
49839,1597,51430
37654,2150,39794
63791,1710,65451
84475,1736,86209
56341,1365,57679
68793,1562,70151
41226,1402,42615
62645,1216,63856
137947,2114,140009
27190,1316,28503
32634,2204,34739
22398,2396,24787
21287,1248,22510
19594,1148,20738
25325,1374,26697
19109,882,19960
25597,880,26152
29273,1188,30410
31758,1519,33273
58092,2046,60045
39075,2201,41268
23138,1333,24360
21599,1356,22920
28461,3421,31863
39086,4741,43794
23573,965,24511
21607,1257,22852
26012,3364,29126
25476,1387,26862
26074,1367,27402
21536,1386,22872
27783,1481,29100
21289,1195,22416
22747,779,23526
37586,2030,39571
27607,1613,29218
24883,1547,26392
33289,1675,34939
28826,3219,32031
32582,1943,34453
41967,2019,43841
49396,2659,51773
60105,5095,65141
32536,3102,35600
31232,1582,32668
27199,1574,28714
30567,1923,32490
57022,3906,60888
42975,1864,44835
61943,4706,66632
42076,3601,45646
30193,2999,33163
24551,6066,30548
31578,2352,33914
26609,1752,28340
27409,1609,28960
32905,2048,34909
41936,1469,43120
38231,1344,39543
37684,1627,39250
37048,1954,38906
55930,2425,58320
40525,1575,42089
53813,1300,55093
31548,1413,32925
40102,1729,41819
70826,1737,72518
55152,3095,58197
38742,2139,40874
42604,1576,44159
45878,1831,47685
21634,1134,22746
20623,938,21555
23817,880,24670
25786,815,26322
64869,1445,66013
81692,1629,83268
48543,868,49382
29120,883,30000
54182,1748,55701
49435,3165,52595
31408,3116,34464
33391,1651,34988
27580,1958,29531
33478,2155,35608
23590,1779,25325
27332,1440,28700
24577,1626,26200
28374,2353,30656
20943,1298,22222
28605,1257,29823
29030,1350,30328
24090,1370,25426
19462,795,20153
21036,1029,21995
22217,1065,23236
21325,1035,22303
16302,892,17187
20258,1162,21399
23785,818,24593
20461,1263,21621
23237,1396,24592
19071,1343,20356
28308,1521,29823
19966,1535,21464
26498,1433,27525
35326,2378,37697
23788,1057,24825
49215,1149,50304
42635,1316,43920
58351,1091,59385
40612,1590,42188
62272,1905,64158
28575,1527,30062
27884,1685,29471
25039,2144,27165
19122,2122,21236
23356,1561,24902
23086,953,24006
23592,1200,24792
18283,605,18787
18595,865,19460
22865,1949,24814
22855,1501,24289
36597,1114,37547
18644,1139,19720
36559,1356,37865
48120,1483,48371
49785,1560,51334
38110,2741,40729
51034,2725,53751
36479,2050,38414
27436,1499,28935
21880,1204,23033
33600,1809,35402
19941,1260,21135
22824,1219,24024
28549,1564,30091
25713,1352,27026
22766,1112,23803
26926,1784,28599
22492,1116,23546
27566,1233,28769
32559,3637,36173
22583,1367,23593
33491,2720,36153
30737,2889,33572
22508,1997,24458
26238,2332,28515
24241,2156,26340
38463,3204,41630
49260,2007,50703
28829,1621,30431
28089,4171,32239
28159,1843,29526
28413,2445,30517
31736,2022,33694
33279,2221,35412
32999,3943,36937
33815,2682,36466
23097,1282,24375
23564,1737,25230
29027,2625,31575
39486,5130,44611
27515,2077,29480
27183,1649,28605
28713,2110,30614
29818,4284,34100
40639,1923,42506
37033,4149,41156
32616,2712,35315
25103,1290,25998
26352,2186,28475
26460,1375,27806
23259,1749,25003
22954,1230,24095
22714,1143,23754
39684,3002,42619
28798,1758,30486
65760,6265,71999
40792,1402,42130
45048,1590,46609
46238,1816,47953
27431,2238,29514
24758,2127,26835
41557,2706,44229
42765,2016,44749
59129,1135,60235
50597,1440,52000
62962,1127,64089
21759,882,22479
31940,693,32331
37348,1318,38247
21693,1423,23037
29046,1910,30949
23906,1459,25308
40035,1705,41084
34946,1448,35814
33607,1813,35375
20970,1147,21954
27567,1390,28929
25400,1114,26481
26096,1182,27272
20860,1229,22080
27855,1977,29813
25762,1262,26994
27730,1685,29386
27432,1975,29298
43383,2118,45433
27091,2630,29717
23225,2722,25924
28896,2099,30938
23746,1401,25033
29754,1715,31347
35383,1993,37298
29409,2216,31611
23037,1119,24144
23023,973,23982
30347,1511,31624
28775,1787,30318
38385,1608,39949
25011,1769,26771
32161,1902,34050
30099,2433,32489
34738,3551,38266
28154,1355,29477
22759,1801,24558
39031,3058,42044
35882,1544,36571
71588,1936,72807
129780,8926,138679
30943,1648,32559
26829,1135,27713
33660,1646,35295
30689,2088,32770
25354,1291,26619
23407,1200,24587
28104,1088,29175
32404,2352,34702
32220,1560,33755
33164,1288,34396
26749,1813,28477
30969,2424,33321
35203,2545,37736
29907,1528,31397
41889,2311,44081
57962,1881,59656
36273,723,36917
41938,951,42605
58173,811,58955
55257,1332,56586
22595,1318,23912
28210,1895,30102
47811,2081,49304
47916,2988,50902
26932,1518,28376
58823,927,59650
28555,1326,29867
28376,1870,30225
69727,1259,70982
32890,1021,33889
29649,1532,31181
34310,1497,35788
29054,1808,30855
23453,2227,25612
22371,1468,23833
36590,1421,37853
31799,1022,32666
28096,1187,29197
22748,1200,23929
23310,1276,24547
35463,1446,36855
24663,1604,26262
33870,2270,36137
27971,2001,29936
53187,2365,55525
26303,1629,27861
30701,1602,32270
74682,5181,79859
46008,1049,47041
31664,836,32464
35655,1695,37331
29996,1635,31536
26270,1077,27342
50871,1524,52393
24515,1355,25848
25944,1046,26900
36096,1489,37583
34716,1716,36427
51314,1303,52576
45730,4763,50471
44928,2714,47635
30407,1093,31469
32570,2130,34677
24409,1669,26078
20208,1724,21917
19294,1061,20321
25621,1384,27000
25207,1334,26521
34011,1876,35871
26422,2145,28445
31602,1741,33338
26258,1423,27675
39513,1537,41031
33965,1814,35719
33005,2344,35336
32690,1500,34181
30076,1360,31376
39567,1052,40536
29350,1311,29452
65352,1769,66923
35285,1874,37153
32359,1780,34130
25427,2010,27421
30065,1459,31384
42779,1350,44118
29489,1662,31139
22257,1068,23319
39108,1340,40357
34752,1470,36205
29798,1572,31251
21156,1651,22765
26495,1920,28405
26171,1860,28020
25432,1967,27392
27607,1560,29166
21868,2452,24310
23889,1837,25725
27864,1309,29167
24653,1288,25927
20815,1033,21827
26706,1022,27714
26252,1814,28058
21337,1263,22599
23935,1239,25172
27649,1602,29197
30252,2384,32626
19280,1438,20530
21517,963,22299
20511,1557,22055
31686,1611,33285
82361,6467,88808
30978,916,31877
27166,1079,28226
22783,894,23655
26954,1396,28332
30969,2030,32999
72596,5817,78398
30089,2853,32942
44309,8799,52794
58150,3316,61434
62765,4091,66848
59646,1230,60876
36067,2161,38222
53209,3121,56326
48913,5383,54294
60902,2417,63316
81009,1585,82570
23917,928,24818
35995,1992,37972
52313,2337,54648
57698,1723,59421
32344,1360,33703
22917,1211,24122
37593,1009,38592
41700,2503,44175
26192,1664,27845
26990,2246,29230
34209,3420,37609
42228,3208,45415
37582,1250,38825
43570,1140,44460
54631,1383,55967
20281,1028,21194
25597,1600,27069
25449,1520,26967
64490,1778,66263
43689,2124,45809
42787,2057,44824
37093,2517,39596
33477,3429,36895
29089,1617,30689
37166,2180,39325
33526,2227,35738
29624,3005,32620
21180,1718,22891
21164,1631,22795
21037,1574,22571
23935,1321,25243
24764,1043,25645
21203,836,22002
22880,1039,23903
28741,1769,30467
24303,1404,25707
23725,1659,25365
23464,1269,24717
29082,1669,30719
38609,1455,39969
28803,1475,30270
34698,1997,36676
43881,2001,45865
28474,1873,30281
29185,1588,30706
25600,1395,26985
22463,1240,23672
49607,2579,51954
38233,1728,39908
24885,1863,26629
25422,1294,26714
24830,1162,25906
38481,925,39391
50755,3699,54451
63976,9938,73894
33462,2267,35721
94150,3735,97879
79872,2291,82148
37712,1715,39422
41486,1705,43147
28364,1734,30077
21727,1551,23217
21699,1035,22721
27054,1156,28208
25229,1399,26614
32065,3270,35299
31269,3243,34475
28614,3665,32272
43383,2550,45854
54964,3721,58682
21170,1681,22848
28874,3955,32822
36720,1267,37984
39836,3306,43142
37460,1522,38956
83186,3118,85714
44415,2487,46869
36189,4026,40177
51752,3589,55341
66812,2699,69509
42142,3050,45190
30129,3037,33157
26309,1263,27566
26845,2183,28972
37055,2749,39792
35416,1765,37181
29616,2915,32409
25863,1671,27471
22428,1545,23941
28475,2185,30659
27066,1775,28810
22386,1606,23975
24485,1088,25554
23862,1350,25126
24466,2482,26922
21326,847,22155
21354,1092,22435
19268,899,20163
25926,1154,27040
22834,1515,24306
28181,1487,29660
26312,1539,27850
38820,2398,41214
25400,1901,27301
35407,2775,37910
27103,2698,29794
22813,2312,25101
18518,1159,19651
30988,3295,34277
25900,1615,27398
21162,1374,22477
27902,1553,29453
35578,1674,36587
28284,3000,31258
37025,3168,39955
43557,4891,48423
22722,1634,24306
23156,1697,24810
23870,1603,25441
27535,1249,28770
24300,1732,25986
24682,1417,26065
23846,1307,25107
30939,4205,35118
22190,1448,23604
23175,1264,24388
20200,1323,21477
25729,1043,26761
22126,917,23015
22382,1333,23672
28778,1778,30555
63628,2065,65631
44672,1255,45916
57585,2021,58696
65704,1776,67420
49129,2417,51426
46004,1716,47709
78145,1991,80067
42088,3078,44714
25227,1770,26937
39911,1734,40964
45361,1669,47018
34066,2471,36467
36674,1951,38580
36821,2500,39263
34305,2550,36854
35458,3049,38498
27475,2094,29541
32364,2236,34537
34141,1339,35449
28490,1785,30193
22787,1073,23844
24077,1617,25675
27653,1717,29368
30619,1678,32273
26227,2019,28242
29542,2386,31874
21632,1652,23283
23466,1263,24678
19534,1168,20688
29098,2129,31201
